sample_name	animal	continent	country	description	dna_extracted	elevation	env_biome	env_feature	env_material	env_package	geo_loc_name	host_subject_id	latitude	longitude	moisture	pasteurized	ph	physical_specimen_location	physical_specimen_remaining	qiita_study_id	regionstate	rindtype	salt	sample_type	scientific_name	style	taxon_id	title
11488.CSB867	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Blue_de_Basque	44.700222	-0.299578	38.71391076	Y	6.69	UCSD	TRUE	11488	Pyrenees	natural	0.167008733	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB868	g	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Pata_Cabra	41.597628	-0.905662	36.61593554	Y	7.2	UCSD	TRUE	11488	Aragon	washed	0.140251934	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB869	g	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Pata_Cabra	41.597628	-0.905662	31.81818182	Y	7.05	UCSD	TRUE	11488	Aragon	washed	0.111527395	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB870	g	Europe	Spain	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Spain	Pata_Cabra	41.597628	-0.905662	30.56930693	Y	7.2	UCSD	TRUE	11488	Aragon	washed	0.105030367	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB871	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Challerhocker	47.416667	9.366667	38.19444444	Y	7.94	UCSD	TRUE	11488	Tufertschwil	washed	0.140251934	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB872	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Challerhocker	47.416667	9.366667	38.2629108	Y	7.84	UCSD	TRUE	11488	Tufertschwil	washed	0.123037108	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB873	c	Europe	Switzerland	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Switzerland	Challerhocker	47.416667	9.366667	34.36170213	Y	7.86	UCSD	TRUE	11488	Tufertschwil	washed	0.116503545	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB874	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Pardou_Ardi_Gasna	42.987644	-0.426274	30.46789989	N	7.32	UCSD	TRUE	11488	Pyrenees	washed	0.121701721	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB875	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Pardou_Ardi_Gasna	42.987644	-0.426274	25.2900232	N	6.95	UCSD	TRUE	11488	Pyrenees	washed	0.107935268	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB876	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Pardou_Ardi_Gasna	42.987644	-0.426274	32.85509326	N	7.18	UCSD	TRUE	11488	Pyrenees	washed	0.131362827	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB877	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Vendeen_Bichonne	47.763284	-0.329969	43.01075269	Y	7	UCSD	TRUE	11488	Pays_de_la_Loire	natural	0.106763789	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB878	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Vendeen_Bichonet	47.763284	-0.329969	40.6504065	Y	6.92	UCSD	TRUE	11488	Pays_de_la_Loire	natural	0.109716632	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB880	g	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Robiola_della_Spazza_Camino	46.13293	8.4553	46.91943128	Y	7.3	UCSD	TRUE	11488	Valle_Vigezzo	natural	0.098911824	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB881	g	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Robiola_della_Spazza_Camino	46.13293	8.4553	45.36213469	Y	7.21	UCSD	TRUE	11488	Valle_Vigezzo	natural	0.070138627	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB882	g	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Robiola_della_Spazza_Camino	46.13293	8.4553	47.32061762	Y	7	UCSD	TRUE	11488	Valle_Vigezzo	natural	0.057629937	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB883	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Pecorino_Sasso	42.192012	13.728917	45.03239741	N	7.11	UCSD	TRUE	11488	Abruzzo	natural	0.098911824	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB884	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Pecorino_Sasso	42.192012	13.728917	46.43908181	N	6.72	UCSD	TRUE	11488	Abruzzo	natural	0.095205125	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB885	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Pecorino_Sasso	42.192012	13.728917	42.69819193	N	6.5	UCSD	TRUE	11488	Abruzzo	natural	0.098373588	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB886	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Pecorino_Caggiano	40.643077	15.969988	29.59381044	N	6.3	UCSD	TRUE	11488	Basilicata	natural	0.154726042	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB887	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Pecorino_Caggiano	40.643077	15.969988	28.47985348	N	6.55	UCSD	TRUE	11488	Basilicata	natural	0.137223998	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB888	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Pecorino_Caggiano	40.643077	15.969988	27.32362822	N	6.17	UCSD	TRUE	11488	Basilicata	natural	0.186265805	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB889	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Pecorino_di_Pienza_Riserva_Morchiato	43.057875	11.684059	32.50773994	N	6.8	UCSD	TRUE	11488	Tuscany	natural	0.084897847	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB890	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Pecorino_di_Pienza_Riserva_Morchiato	43.057875	11.684059	36.08074012	N	6.63	UCSD	TRUE	11488	Tuscany	natural	0.099997146	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB892	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Twig_Goat_Tomme	43.906992	-73.232052	47.09418838	N	7.25	UCSD	TRUE	11488	Vermont	natural	0.109716632	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB893	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Twig_Goat_Tomme	43.906992	-73.232052	46.73423423	N	7.25	UCSD	TRUE	11488	Vermont	natural	0.093149717	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB894	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Twig_Goat_Tomme	43.906992	-73.232052	43.58974359	N	7.31	UCSD	TRUE	11488	Vermont	natural	0.11523907	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB895	c	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Formaggella_Camuna	45.943218	10.268982	59.7080292	N	7.53	UCSD	TRUE	11488	Lombardy	washed	0.060861846	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB896	c	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Formaggella_Camuna	45.943218	10.268982	64.12037037	N	7.44	UCSD	TRUE	11488	Lombardy	washed	0.070138627	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB897	c	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Formaggella_Camuna	45.943218	10.268982	64.55696203	N	7.29	UCSD	TRUE	11488	Lombardy	washed	0.058581062	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB898	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Ekiola_Ardi_Gasna	43.326994	-0.753281	27.06766917	N	6.63	UCSD	TRUE	11488	Pyrenees	natural	0.104458837	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB899	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Ekiola_Ardi_Gasna	43.326994	-0.753281	32.47978437	N	7.01	UCSD	TRUE	11488	Pyrenees	natural	0.074884793	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB900	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Ekiola_Ardi_Gasna	43.326994	-0.753281	29.27018634	N	6.57	UCSD	TRUE	11488	Pyrenees	natural	0.080389569	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB901	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Toma_di_Gressoney	45.738888	7.426187	47.5	N	7.55	UCSD	TRUE	11488	Aosta	natural	0.038067217	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB902	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Toma_di_Gressoney	45.738888	7.426187	46.2633452	N	7.52	UCSD	TRUE	11488	Aosta	natural	0.037654053	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB903	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Toma_di_Gressoney	45.738888	7.426187	47.25363489	N	7.38	UCSD	TRUE	11488	Aosta	natural	0.042922447	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB904	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Twig_Seasonal	43.906992	-73.232052	40.3903016	N	7.46	UCSD	TRUE	11488	Vermont	natural	0.101647499	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB905	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Twig_Seasonal	43.906992	-73.232052	29.75929978	N	7.18	UCSD	TRUE	11488	Vermont	natural	0.166099943	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB906	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Tomette_Brebis_Basquaise__Azkorria_	43.196647	-0.965383	41.91866528	N	6.37	UCSD	TRUE	11488	Aquitaine	washed	0.132804222	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB907	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Tomette_Brebis_Basquaise__Azkorria_	43.196647	-0.965383		N	6.15	UCSD	TRUE	11488	Aquitaine	washed	0.104458837	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB908	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Tomette_Brebis_Basquaise__Azkorria_	43.196647	-0.965383		N	6.24	UCSD	TRUE	11488	Aquitaine	washed	0.095205125	cheese	food fermentation metagenome	alpine	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB909	c	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Toma_Ala	45.272547	7.520394	42.80487805	N	7.01	UCSD	TRUE	11488	Piedmont	natural	0.07366896	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB910	c	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Toma_Ala	45.272547	7.520394	46.50388457	N	7.42	UCSD	TRUE	11488	Piedmont	natural	0.043869559	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB911	c	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Toma_Ala	45.272547	7.520394	46.00725953	N	7.38	UCSD	TRUE	11488	Piedmont	natural	0.055168423	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB912	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Chevre_du_Haut_Bearn	43.326994	-0.753281	38.1342701	N	6.72	UCSD	TRUE	11488	Pyrenees	washed	0.031278219	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB914	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Chevre_du_Haut_Bearn	43.326994	-0.753281	31.65969317	N	6.66	UCSD	TRUE	11488	Pyrenees	washed	0.040422	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB916	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Abondance	46.175679	6.538962	34.83483483	N	6.97	UCSD	TRUE	11488	Rhone-Alpes	washed	0.243359507	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB917	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Abondance	46.175679	6.538962	40	N	7.03	UCSD	TRUE	11488	Rhone-Alpes	washed	0.18728493	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB920	g	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Chevrot	46.260198	-0.213111	68.73184898	Y	6.04	UCSD	TRUE	11488	Loire	bloomy	0.040865536	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB923	c	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	Camembert_Le_Chatelain	47.809293	-0.598238	68.01242236	Y	7.16	UCSD	TRUE	11488	Normandy	bloomy	0.055168423	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB930	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Robiola_due_Latti	44.911974	8.027565	59.59079284	Y	6.88	UCSD	TRUE	11488	Piedmont	bloomy	0.070908232	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB931	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Robiola_due_Latti	44.911974	8.027565	65.70438799	Y	6.64	UCSD	TRUE	11488	Piedmont	bloomy	0.051671872	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB932	s	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Robiola_due_Latti	44.911974	8.027565	67.36972705	Y	6.74	UCSD	TRUE	11488	Piedmont	bloomy	0.058262289	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB936	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	U_Bel_Fiuritu	42.233893	9.173558	61.78797468	N	7.02	UCSD	TRUE	11488	Corsica	washed	0.132804222	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB937	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	U_Bel_Fiuritu	42.233893	9.173558	60.58897243	N	7.57	UCSD	TRUE	11488	Corsica	washed	0.110920511	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB938	s	Europe	France	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	France	U_Bel_Fiuritu	42.233893	9.173558	59.67859752	N	7.49	UCSD	TRUE	11488	Corsica	washed	0.093659371	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB940	c	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Cappuccetto_Rosso	45.711075	8.290584	55.13016845	Y	6.45	UCSD	TRUE	11488	Piedmont	washed	0.07366896	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB941	c	Europe	Italy	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	Italy	Cappuccetto_Rosso	45.711075	8.290584	52.51752709	Y	6.24	UCSD	TRUE	11488	Piedmont	washed	0.071686281	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB942	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Brigid_s_Abbey	41.573581	-72.388511	50.34079844	N	7.52	UCSD	TRUE	11488	Connecticut	washed	0.2043704	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB943	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Brigid_s_Abbey	41.573581	-72.388511	45.96774194	N	7.34	UCSD	TRUE	11488	Connecticut	washed	0.175414892	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB944	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Brigid_s_Abbey	41.573581	-72.388511	45.10385757	N	7.33	UCSD	TRUE	11488	Connecticut	washed	0.129937077	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB945	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tekenik_Tomme	42.379405	-72.200845	27.98833819	N	6.29	UCSD	TRUE	11488	Massachusetts	natural	0.2460298	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB946	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tekenik_Tomme	42.379405	-72.200845	36.41025641	N	6.08	UCSD	TRUE	11488	Massachusetts	natural	0.301069336	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB947	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Tekenik_Tomme	42.379405	-72.200845	25.06437768	N	6.38	UCSD	TRUE	11488	Massachusetts	natural	0.163403138	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB948	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Rush_Creek_Reserve	42.960274	-90.130124	62.60938743	N	7.23	UCSD	TRUE	11488	Wisconsin	washed	0.068999853	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB949	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Rush_Creek_Reserve	42.960274	-90.130124	55.68544102	N	7.23	UCSD	TRUE	11488	Wisconsin	washed	0.069377375	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB950	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Rush_Creek_Reserve	42.960274	-90.130124	60.26080988	N	7.18	UCSD	TRUE	11488	Wisconsin	washed	0.069756963	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB957	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Off_Kilter	48.102677	-122.793211	60.25554808	N	6.62	UCSD	TRUE	11488	Washington	washed	0.150561845	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB958	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Off_Kilter	48.102677	-122.793211	66.10845295	Y	6.72	UCSD	TRUE	11488	Washington	washed	0.134261433	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB959	c	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Off_Kilter	48.102677	-122.793211	62.96296296	Y	6.56	UCSD	TRUE	11488	Washington	washed	0.127827413	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
11488.CSB960	g	North_America	USA	cheese rind biofilm	TRUE	193	urban biome	anthropogenic environmental material	cheese product	microbial mat/biofilm	USA	Elk_Mountain	42.54961	-123.191383	59.20826162	Y	7.6	UCSD	TRUE	11488	Oregon	natural	0.037042701	cheese	food fermentation metagenome	NA	1154581	Cheese Rind Communities Provide Tractable Systems for In Situ and In Vitro Studies of Microbial Diversity
